cod_municipio;PopResid;ExpecVida;idoso;mulher;nascimentopercapta;casado;evangelico;deficiente;densidadepop;geladeira;moradorfavela;pavimentacao;brancos;nvelsuperiorconcludo;conclusoensinomdio;ResideMenos10anos;resideoutranacionalid;taxadedesemprego;taxatrabinfantil;horastrabalho;Gini;CobBFamilia;traboutromun
4128807;6012;74.52;17.79773786;50.13;11.16;44.05;12.12;27.54;16.71;99.29;0;0.207418496;53.74251497;3.99;17.93;8.582834331;0.12;1.973401973;13.14999962;33.99;0.487899989;0.189999998;16.36
4200051;2653;73.74;14.17263475;47.91;12.33;55.38;2.15;22.51;11.26;97.36;0;0.199396909;82.5480588;6.22;15.67;3.090840558;0;0.890207715;4.03000021;21.5;0.459699988;83.33000183;3.75
4200101;17100;76.1;9.409356725;49.54;14.81;37.1;18.59;20.93;17.9;93.72;1.57;0.350467836;64.02923977;7.23;12.85;10.54385965;0.09;2.00402482;21.71999931;18.53;0.544499993;90.20999908;3.29
4200200;9323;74.63;11.94894347;49.6;13.99;41.43;34.92;22.54;45.01;99.71;0.31;0.263863563;87.10715435;4.89;17.88;3.282205299;0.05;1.665725579;12.42000008;35.15;0.366699994;98.37000275;4.68
4200309;4904;78.06;11.46003263;49.08;12.26;48.75;12.88;23.11;37.73;100;0.11;0.189845024;93.63784666;3.02;12.97;1.182707993;0;1.224823081;25.87999916;33.29;0.475300014;79.58999634;10.87
4200408;6961;74.2;12.55566729;48.94;13.21;39.21;11.05;21.48;5.3;97.09;0;0.387300675;66.52779773;9.47;13.75;9.711248384;0.04;1.690869306;20.43000031;35.81;0.543200016;70.94999695;7.31
4200507;6110;73.66;12.45499182;48.87;12.97;46.15;21.66;27.21;43.92;98.64;0.15;0.495744681;69.67266776;4.65;13.59;16.33387889;0.1;1.952876247;22.32999992;25.7;0.452399999;51.63000107;8.42
4200556;2424;76.61;13.53135314;47.24;11.34;46.52;9.09;24.61;32.25;98.51;0;0.322607261;77.1039604;6.32;16.89;4.455445545;0;2.364320258;29.34000015;34.88;0.376399994;95.40000153;2.41
4200606;5548;76.15;13.77072819;49.35;11.01;48.92;19.37;25.48;16.99;99.48;0;0.249098774;94.70079308;4.83;12.33;4.181687094;0.06;1.046882112;29.77000046;48.08;0.343300015;86.95999908;24.21
4200705;9410;77.9;11.34962806;49.16;12.12;52.77;25.92;30.65;12.85;98.77;0.15;0.206376196;87.7151966;6.37;9.22;2.848034006;0;1.334279631;32.97000122;36.83;0.513899982;94.73999786;2.33
4200754;2005;77.93;19.45137157;49.88;7.79;53.29;51.47;27.29;19.35;98.97;0;0.290773067;93.41645885;6.85;14.54;7.032418953;0;1.689612015;22.90999985;54.1;0.473500013;38.09999847;6.39
4200804;6380;73.01;13.54231975;49.36;11.8;46.1;11.5;24.28;27.91;97.96;0;0.335423197;76.63009404;5.67;15.52;9.451410658;0;2.247427011;28.94000053;33.27;0.43689999;66.66999817;2.73
4200903;5250;72.82;16.22857143;47.33;11.75;50.14;28.07;18.69;10.5;98.8;0;0.169142857;97.61904762;4.58;11.27;1.657142857;0.06;0.517241379;36.27999878;46.99;0.499500006;87.62000275;7.37
4201000;8623;74.53;14.85561869;49.67;11.64;47.37;9.5;30.04;14.65;97.68;0;0.25675519;63.4581932;8.71;14.24;2.887626116;0;1.291225887;26.55999947;11.41;0.506799996;77.16000366;3.44
4201109;3214;75.17;14.43683883;47.88;11.13;42.85;5.95;34.38;5.93;98.36;0;0.268823895;96.04853765;5.35;10.61;2.240199129;0;0.247524752;28.17000008;40.72;0.442299992;94.08000183;1.62
4201208;7458;78.4;12.25529633;49.62;13.38;55.57;4.38;24.29;32.55;99.87;0;0.296996514;93.96621078;5.69;12.95;8.004827031;0;0.592747559;11.57999992;36.85;0.433299989;77.16999817;15.29
4201257;9600;74.61;10.63541667;49.31;11.18;37.93;13.38;22.09;19.45;98.42;0.18;0.235729167;88.21875;6.07;14.31;5.572916667;0;0.968421053;24.38999939;19.35;0.399300009;63.36999893;6.29
4201273;4193;76.75;18.96017171;49.13;9.9;58.54;83.77;32.13;31.71;98.71;0;0.166944908;92.79751968;5.39;11.83;4.340567613;0;1.658124812;46.15000153;43.25;0.471300006;31.90999985;11.66
4201307;24810;74.82;6.815800081;49.02;17.06;34.4;32.31;19.86;64.25;98.46;0.12;0.07936316;80.03224506;4.49;18.51;12.61991133;0.04;3.374767658;7.789999962;26.95;0.413399994;65.97000122;38.47
4201406;61310;76.17;10.17615397;50.84;14.24;37.98;19.12;23.29;201.74;99.23;0.09;0.337661067;90.00815528;9.76;25.84;7.861686511;0.12;2.916774695;10.01000023;32.08;0.457599998;76.15000153;7.5
4201505;7753;77.92;13.13040114;49.39;13.83;46;8.85;23.35;44.69;99.7;0;0.315748742;93.06075068;6.71;18.6;3.06977944;0;0.905432596;23.12999916;48.92;0.443199992;94.70999908;7.29
4201604;3502;77.38;14.90576813;50.11;7.82;54.99;8.28;32.47;37.12;99.18;0;0.541690463;91.43346659;7.51;16.76;3.512278698;0;1.707577375;24.27000046;33.87;0.463;86.95999908;8.61
4201653;2260;75.5;12.74336283;45.62;10.84;46.51;12.36;19.46;24.91;98.31;0;0.171681416;86.0619469;4.39;12.41;2.876106195;0;0.695249131;50.63000107;48.21;0.364300013;76.91999817;11.16
4201703;7412;77.08;12.64166217;50.35;11.59;41.71;14.16;25.88;66.37;99.36;0.13;0.426740421;95.56125202;5.89;15.21;2.995143011;0.01;0.691085003;6.119999886;18.05;0.352299988;83.33000183;20.27
4201802;3300;73.1;13.15151515;49.67;10.37;51.21;16.69;29.3;34.91;99.1;0;0.190909091;93.42424242;5.39;20.37;0.848484848;0;0.078864353;30.31999969;39.79;0.468800008;90.09999847;6.63
4201901;5549;77.21;12.57884303;49.11;11.98;54.28;26.34;21.13;26.81;99.42;0.29;0.293566408;94.25121644;4.27;11.87;4.000720851;0;0.570884872;22.20000076;44.68;0.420599997;66.43000031;14.14
4201950;9586;76.49;15.62695598;50.52;13.79;32.92;19.45;29.5;101.33;99.34;0.2;0.267890674;85.9899854;9.9;22.84;24.49405383;0.31;4.131892188;12.86999989;25.41;0.541700006;83.23000336;34.09
4202008;108089;78.62;11.7986104;52.45;12.57;33.22;25.16;19.46;2309.74;99.39;0.11;0.81889924;87.07083977;25.78;31.5;28.60790645;1;3.323311377;8.369999886;30.23;0.52609998;40.58000183;15.75
4202057;8430;75.64;19.11032028;50.51;11.93;40.32;35.81;24.05;76.28;98.96;0.07;0.164531435;87.94780546;7.57;19.61;9.822064057;0.36;2.414330218;7.789999962;23.59;0.417600006;79.93000031;17.17
4202073;8234;75.62;15.52101044;50.3;11.99;33.63;19.87;21.96;55.83;99.38;0.04;0.30932718;92.71314064;7.12;18.99;22.5285402;0.24;3.484038243;16.52000046;39.22;0.474999994;84.73999786;27.21
4202081;2906;72.68;17.13695802;47.18;10.1;47.66;13.35;31.33;19.87;98.47;0;0.058843772;83.4824501;1.8;11.34;6.710254646;0;0.578806768;26.72999954;45.15;0.4023;65.66000366;7.62
4202099;1878;74.79;16.66666667;48.03;12.51;55.77;11.62;29.45;20.09;97.24;0;0.146964856;78.22151225;3.61;8.96;6.815761448;0.06;0;32.50999832;19.09;0.405600011;46.47999954;4.66
4202107;22386;76.42;12.78030912;50.4;15.9;36.53;26.59;23.06;159.7;99.41;0.1;0.34351827;83.23505763;9.55;22.23;16.69793621;0.18;3.092658718;11.38000011;26.22;0.448100001;92.27999878;16.67
4202131;6004;74.58;9.576948701;48.3;11.87;46.61;7.45;18.58;11.23;92.25;0;0.098434377;78.49766822;3.16;10.8;1.01598934;0;1.156336725;10.84000015;45.3;0.474799991;81.48999786;2.81
4202156;2635;74.17;14.45920304;48.46;11.79;44.29;9.44;17.92;28.15;96.82;0;0.207210626;80.26565465;5.71;12.31;9.867172676;0;1.757910598;36.86000061;39.03;0.445199996;62.5;10.28
4202206;10336;77.08;12.68382353;48.92;11.26;45.47;50;22.54;26.62;99.84;0;0.213332043;90.04450464;6.09;16.6;4.895510836;0;0.973904358;8.199999809;17.02;0.378500015;76.98999786;14.76
4202305;58206;75.17;8.585025599;50.75;14.13;34.17;16.9;22.08;155.44;99.04;0.24;0.627220561;83.62024534;7.23;27.07;7.499226884;0.12;2.363619609;6.900000095;25.55;0.403299987;44.15000153;39.72
4202404;309011;78.64;9.707745032;50.96;13.65;40.06;25.7;19.8;594.44;99.51;0.52;0.707324335;89.57383394;15.55;25.75;9.64334603;0.24;1.859509238;9.630000114;18.08;0.470999986;49.95999908;3.65
4202438;3290;71.05;13.19148936;48.33;12.25;35.67;5.49;25.93;6.41;96.86;0.17;0.130395137;76.23100304;4.65;14.26;2.6443769;0;1.463414634;4.03000021;17.33;0.417400002;34.66999817;8.34
4202453;14293;76.86;9.137339957;49.67;14.05;40.31;24.87;17.15;423.28;98.55;0.1;0.213321206;81.27055202;11.05;28.46;27.24410551;1.07;3.723946271;4.309999943;28.37;0.449099988;73.88999939;9.07
4202503;4395;75.12;11.92263936;48.74;9.59;34.12;10.56;28.61;4.7;97.6;0;0.310125142;58.54379977;7.29;13.26;2.343572241;0;2.825888788;4.800000191;24.87;0.580799997;95.43000031;5.06
4202537;2526;74.59;11.00554236;50.4;15.51;43.13;17.43;18.29;39.75;96.45;0;0.311955661;69.91290578;8.18;19.28;3.800475059;0;1.439232409;15.89000034;18.56;0.560000002;97.12000275;7.39
4202578;2132;74.82;16.69793621;49.44;10.35;56.79;23.3;27.73;31.4;99.42;0;0.166510319;89.86866792;4.85;11.23;7.270168856;0.55;1.089588378;50.24000168;30.12;0.388799995;96.48999786;6.31
4202602;8942;77.13;11.17199732;49.53;14.57;37.02;11.29;26.65;8.47;98.25;0;0.262916573;73.22746589;6.31;16.02;5.166629389;0.05;2.328488826;12.84000015;37.9;0.470999986;92.79000092;3.2
4202701;4468;75.87;13.51835273;49.02;10.8;51.49;7.29;23.57;14.74;99.61;0.68;0.219337511;86.52641003;3.45;13.79;4.856759176;0;1.166018878;25.45000076;24.82;0.28549999;92.30999756;10.42
4202800;29018;77.83;8.884140878;49.92;14.21;42.01;7.61;18.24;137.12;99.68;0;0.325039631;90.10269488;9.6;25.26;5.145082363;0.03;1.754385965;16.12999916;32.3;0.407000005;62.18999863;6.97
4202859;3457;77.99;13.97165172;48.94;12.28;45.33;54.98;28.5;38.55;99.44;0;0.330922765;94.61961238;6.62;20.36;3.413364189;0;0.966183575;21.43000031;26.83;0.366699994;93.09999847;5.99
4202875;2850;74.12;13.22807018;49.05;11.84;49.45;16.65;30.11;8.49;96.48;0;0.108421053;80.84210526;3.81;14.25;1.684210526;0.12;2.375296912;12.68000031;23.86;0.486200005;88.98999786;4.48
4202909;105503;78.64;8.976995915;50.33;14;44.58;16.95;20.3;372.22;99.59;0.23;0.667071079;86.9615082;10.96;24.08;16.48199577;0.06;1.347572441;11.85999966;21.2;0.416999996;36.59000015;3.74
4203006;70762;77.65;9.468358724;50.48;16.42;35.86;18.99;20.17;72.07;98.14;0.05;0.543130494;68.98335265;9.82;20.52;6.078121025;0.05;3.536062378;5.869999886;23.43;0.497999996;42.58000183;2.8
4203105;6219;74.82;13.26579836;49.48;9.2;43.64;9.74;22.64;36.22;99.28;0;0.519376105;80.97764914;6.94;17.22;5.724392989;0.11;0.809968847;39.34000015;42.75;0.442799985;71.04000092;4.15
4203154;3387;71.75;6.849719516;48.36;17.1;30.01;27.59;17.34;5.3;95.56;0;0.233835252;51.01860053;2.8;8.36;8.473575435;0;1.637043966;25.13999939;17.06;0.428600013;79.11000061;6.36
4203204;62361;76.98;6.632350347;50.03;17.32;32.92;37.82;18.6;290.73;98.76;0.16;0.346530684;83.29725309;5.64;16.19;13.80189542;0.28;2.836593399;6.840000153;30.73;0.407599986;75.5;47.7
4203253;2753;72.74;15.32873229;48.02;10.41;47.63;7.59;31.08;2.06;96.33;0;0.21503814;72.57537232;4.53;13;4.068289139;0;3.221083455;21.19000053;24.32;0.520600021;72.88999939;3.78
4203303;11748;75.69;12.02757916;49.18;12.2;49.21;12.83;19.37;23.68;97.77;0;0.285495403;83.92917943;5.64;22.5;6.639427988;1.24;2.801475674;9.550000191;26.13;0.412600011;71.36000061;13.02
4203402;7483;71.05;12.50835227;48.55;12.83;44.49;5.63;29.9;7.28;94.4;0;0.248028865;60.08285447;3.64;15.02;2.966724576;0;1.878191101;18.95000076;23.44;0.459399998;86.02999878;2.42
4203501;9370;72.21;12.82817503;49.99;13.81;34.14;19.15;28.57;19.57;94.89;0.07;0.382283885;65.57097118;7.52;13.18;9.637139808;0.05;3.281853282;23.62999916;31.36;0.512099981;70.41999817;7.35
4203600;32824;76.64;10.84267609;50.47;14.93;39.19;12.09;20.78;19.09;98.35;0.19;0.503442603;73.65951743;10.37;20.58;5.441140629;0.02;2.649878616;10.96000004;27.03;0.459300011;54.22000122;4.99
4203709;10603;76.89;9.714231821;49.34;12.12;40.98;16.59;22;70.03;99.12;0.15;0.27388475;86.28689993;4.39;7.81;7.016882015;0;0.667951188;13.81000042;31.05;0.477999985;51.70000076;19.5
4203808;52765;77.42;10.68511324;50.64;14.93;41.01;15.67;22.58;46.09;96.9;0.11;0.180252061;82.33867147;10.71;25.67;3.659622856;0.02;3.305446824;9.460000038;23.43;0.504299998;94.48999786;3.97
4203907;20769;77.11;10.20270596;50.73;14.96;39.66;12.66;21.53;85.15;99.46;0.2;0.502238914;78.35716693;8.85;22.86;6.100438153;0;2.879347688;6.400000095;40.85;0.449000001;86.86000061;6.36
4203956;21674;77.19;10.48721971;51.56;14.28;39.57;18.81;24.13;407.68;99.25;0;0.779597675;81.2955615;7.95;27.93;5.628864077;0.05;2.557404933;12.10999966;18.78;0.367399991;24.75;41.78
4204004;9555;73.38;9.994767138;50.15;14.69;39.8;19.49;20.67;48.25;98.63;0;0.316797488;63.39089482;9.56;17.77;5.473574045;0;2.805468527;10.15999985;23.95;0.468300015;66.18000031;9.21
4204103;4411;77.21;15.16662888;49.69;10.39;47.8;16.51;32.14;31.38;97.11;0;0.207435956;76.39990932;7.3;10.83;5.440943097;0;1.428988043;35.02999878;23.75;0.508400023;90.55000305;9.35
4204152;2771;74.53;13.89390112;49.66;13.01;51.75;8.73;24.06;13.36;98.18;0;0.233128834;81.63118008;6.48;15.6;3.71706965;0.13;0.094117647;17.36000061;10.79;0.409700006;44.93000031;3.81
4204178;3581;74.75;13.739179;47.7;9.93;40.38;3.98;30.53;8.59;94.13;0;0.152192125;52.38760123;2.46;10.84;3.518570232;0.08;2.314990512;25.05999947;13.19;0.557299972;85.80000305;5.9
4204194;2762;74.95;9.81173063;48.41;13.01;53.01;3.99;21.89;22.19;98.69;0;0.108979001;89.57277335;6.51;13.3;0.687907314;0;0;48.08000183;54.75;0.472799987;87.80000305;1.9
4204202;183530;77.25;8.364300114;50.62;15.76;35.91;21.49;20.2;293.98;99.07;0.19;0.700457691;76.68228627;13.73;26.51;12.15986487;0.05;3.135810816;15.31999969;21.21;0.481900007;44.43999863;2.32
4204251;15159;76.52;8.991358269;50.37;11.36;47.66;14.47;20.37;212.88;99.4;0;0.633682961;94.21465796;8.09;27.61;6.847417376;0.22;3.231748158;11.02999973;31.86;0.380600005;64.41999817;24.52
4204301;68621;77.33;12.31255738;50.79;13.4;44.69;16.33;23.37;86.07;99.15;0.04;0.605004299;85.79880795;12.61;25.42;7.752728757;0;1.964315553;11.01000023;33.21;0.468400002;100;2.37
4204350;3767;76.32;11.89275285;49;9.31;45.68;6.4;14.88;44.97;99.71;0;0.280063711;83.48818689;5.5;18.19;3.1855588;0.06;2.722689076;8.880000114;38.57;0.396899998;82.80999756;15.85
4204400;10213;76.59;13.55135611;49.19;10.29;48.16;12.59;29.01;43.62;98.48;0.03;0.335454812;82.61039851;5.96;14.67;2.908058357;0;1.373969523;14.27000046;26.21;0.410299987;81.93000031;7.26
4204459;2458;73.93;13.34418226;48.66;9.89;49.32;9.23;20.58;22.88;97.24;0;0.194467046;74.45077299;4.58;14.85;2.60374288;0;1.035986914;31.05999947;26.08;0.475100011;89.80999756;4.47
4204509;13852;77.39;11.87554144;49.45;13.87;43.76;27.85;18.13;34.2;98.84;0;0.191596881;91.87120993;7.7;20.16;8.663008952;0.11;1.653513717;8.510000229;26.45;0.483099997;41.43999863;15.62
4204558;14785;73.21;10.8623605;50.11;12.81;37.41;20.83;19.61;22.69;97.02;0;0.342712208;70.39567129;5.98;19.47;4.152857626;0.05;5.242048316;10.26000023;24.32;0.501399994;40.27999878;9.65
4204608;192308;75.76;9.431744909;50.8;13.73;42.15;26.22;20.74;816.15;99.32;0.09;0.676617717;86.42438172;15.54;25.87;7.236828421;0.17;3.123152974;7.309999943;24.87;0.486999989;67.72000122;10.18
4204707;10613;73.24;15.14180722;50.46;9.18;49.57;52.08;25.37;48.18;99.41;0;0.477339112;90.7000848;5.8;18.96;9.271647979;0.04;1.821428571;33.81000137;24.24;0.386999995;83.72000122;3.86
4204756;1882;78.17;14.02763018;46.65;9.63;54.55;10.02;30.17;34.53;99.56;0;0.156216791;97.55579171;3.7;10.92;3.878852285;0;0.134498991;56.34999847;59.29;0.458900005;51.72000122;5.28
4204806;37748;75.78;11.37543711;50.94;16.33;36.66;14.05;27.02;39.64;96.55;0;0.394272544;69.83151425;10.3;20.25;4.151213309;0.08;3.299399443;8.390000343;35.87;0.515399992;71.88999939;4.85
4204905;8634;76.22;15.62427612;49.55;9.58;51.06;7.54;20.99;30.23;98.82;0;0.314686125;87.1438499;4.77;17.81;6.277507528;0;2.053298384;41.31999969;33.66;0.434500009;76.30000305;8.9
4205001;14811;74.17;12.77428938;49.94;14.99;37.08;26;23.87;39.21;94.47;0;0.386672068;69.8062251;7.47;14.79;14.57700358;0.29;2.270200148;10.47999954;38.29;0.528999984;33.16999817;12.47
4205100;3721;76.71;12.68476216;48.7;13.21;43.04;24.27;22.03;20.56;98.22;0;0.17280301;89.16957807;4.91;13.43;2.660575114;0.27;0.726216412;45.84000015;38.41;0.464100003;75.63999939;2.66
4205159;3604;75.55;14.59489456;50.22;10.36;46.28;24.55;19.51;9.59;99.1;0;0.225305216;85.93229745;4.36;9.77;1.442841287;0.18;0.330033003;12.03999996;23.66;0.344999999;84.77999878;11.32
4205175;3018;73.46;9.807819748;48.41;13.62;29.28;31.06;21.29;28.7;92.93;0;0.087143804;51.82239894;3.67;15.61;4.572564612;0;0.24764735;14.88000011;18.47;0.439900011;89.29000092;17.5
4205191;2050;73.5;13.07317073;48;15.27;42.51;11.42;30.83;32.09;99.72;0;0.294146341;93.07317073;4.89;15.57;3.365853659;0;2.706185567;30.59000015;47.66;0.4014;93.05999756;18.52
4205209;4352;77.07;16.40625;50.64;9.97;48.49;9.08;26.56;21;98.7;0;0.24609375;83.34099265;6.83;14.75;3.147977941;0.06;2.253187074;8.56000042;39.42;0.467500001;85.5;13.77
4205308;10661;76.78;10.06472188;49.75;14.45;42.06;20.52;18.47;31.39;99.48;0;0.62752087;70.30297345;7.57;19.6;6.77234781;0;1.611470626;10.56999969;32.74;0.475100011;67.12999725;6.08
4205357;1588;72.52;15.49118388;47.92;9.57;50.6;15.87;28.88;27.05;98.82;0;0.155541562;75.94458438;7.46;9.74;12.97229219;0;0.415282392;45.20000076;29.59;0.48269999;82.98000336;8.7
4205407;421240;77.35;11.42745228;51.8;12.82;33.06;12.99;18.54;627.24;99.51;0.23;0.830305764;84.54610198;31.56;33.74;18.66228278;0.85;3.381094398;6.090000153;19.66;0.547399998;51.59000015;6.84
4205431;2601;75.71;14.68665898;48.98;10.12;51.69;9.51;27.83;26.12;97.89;0;0.188389081;83.66013072;6.06;8.71;1.153402537;0;0.149775337;32.13999939;30.38;0.422699988;85.12000275;8.9
4205456;22548;76.64;7.552776299;49.85;13.84;43.5;21.93;23.79;123.95;99.1;0.07;0.419416356;89.30282065;4.63;20.83;9.952102182;0.07;2.737692262;12.56999969;31.89;0.456900001;74.59999847;30.93
4205506;34553;76.58;8.94278355;50.33;16.17;39.34;17.6;23.35;63.25;98.13;0;0.445923654;67.37765172;9.78;16.28;5.443810957;0.03;4.219238103;7.309999943;25.04;0.497200012;86.80999756;8.86
4205555;2474;73.74;12.32821342;47.94;11.68;49.08;12.98;23.14;15.67;96.77;0;0.078011318;67.70412288;7.63;15.7;1.455133387;0.49;0.55187638;10.32999992;21.09;0.521399975;78.56999969;2.99
4205605;3472;73.91;13.01843318;50.46;13.57;42.35;12.06;17.04;28.48;98.45;0;0.548963134;72.4078341;6.94;11.19;4.809907834;0.47;2.080123267;24.94000053;14.65;0.460599989;74.83999634;6.16
4205704;18138;77.07;11.71022163;49.68;12.15;36.39;12.59;25.46;156.96;99.17;0.03;0.346124159;90.68805822;11.67;25.91;16.88719815;0.8;3.627240143;7.170000076;28.9;0.450800002;95.40000153;9.24
4205803;14761;74.82;8.481810175;48.92;17.16;36.85;27.5;17.86;29.44;97.94;0;0.20120588;77.72508638;4.59;22.03;16.57746765;0.07;1.880787037;9.789999962;30.51;0.444599986;50.61999893;9.86
4205902;57981;78.34;8.697676825;50.54;13.1;40.58;19.45;22.65;150.07;99.25;0.54;0.465566306;88.53245029;8.88;19.74;10.86217899;0;1.309432429;14.44999981;21.63;0.405299991;84.44999695;14.68
4206009;12999;77.21;11.2239403;48.91;11.51;44.61;23.54;20.88;111.42;99.86;0;0.597276714;92.66097392;4.88;21.54;6.985152704;0.29;3.006484575;6.940000057;43.62;0.439700007;77.58000183;40.57
4206108;6223;75.76;11.31287161;48.02;12.28;47.96;2.87;25.3;18.51;99.13;0;0.311586052;94.16680058;6.82;16.11;2.362204724;0.04;1.736038486;33.22999954;60.97;0.430700004;32.38000107;4.5
4206207;10635;77.64;13.44616831;50.3;12.24;41.03;10.65;23.45;63.15;99.4;0.18;0.188716502;90.93559003;9.06;20.56;4.203102962;0.25;1.554341226;7.820000172;24.39;0.399300009;40.63000107;24.32
4206306;18430;77.53;8.66521975;49.26;12.03;47.84;17.26;14.39;106.17;99.77;0;0.304449267;90.37981552;4.26;19.85;14.83450895;0.03;1.253413626;24.26000023;20.5;0.368299991;81.26999664;20.95
4206405;10498;77.28;14.95522957;49.51;10.15;51.53;12.28;24.88;31.75;99.01;0.29;0.235854448;88.61687941;4.58;15.13;7.963421604;0.13;1.366932129;31.09000015;42.83;0.465299994;94.19000244;4.15
4206504;35172;78.08;7.070965541;49.28;15.77;43.05;21.65;19.14;131.18;99.46;0.65;0.231036051;84.40236552;7.23;19.41;15.51518253;0.15;3.726400731;10.01000023;16.45;0.458499998;30.31999969;20.3
4206603;4908;75;15.01629992;51.08;11.92;43.73;15.42;19.19;48.82;99.1;0;0.459453953;85.22819886;5.43;16.78;14.1198044;0.14;3.08770109;28.92000008;38.73;0.402099997;85.70999908;13.37
4206652;4679;74.37;11.2630904;47.19;12.43;42.19;17.71;19.62;22.85;97.11;0.2;0.15302415;70.97670442;4.85;15.85;8.164137636;0;1.557093426;16.06999969;25.54;0.450599998;60.61000061;12.29
4206702;21239;76.51;11.48359151;50.58;13.45;39.13;14.19;22.13;97.95;99.2;0;0.611799049;71.86308207;9.73;22.77;4.053863176;0;2.140879729;8.109999657;23.73;0.421499997;58.13000107;41.19
4206751;1945;74.2;13.57326478;49.56;10.35;48.53;5.53;27.83;13.2;99.47;0;0.293573265;83.44473008;7;10.65;1.542416452;0;0.795228628;40.20000076;52.55;0.472299993;40.63000107;4.7
4206801;3373;74.53;17.49184702;47.38;9.94;47.45;12.03;34.66;21.61;99.15;0;0.451823303;86.30299437;5.68;14.65;6.937444412;0;2.233156699;18.87000084;51.13;0.437099993;33;13.35
4206900;17330;75.87;12.06001154;49.99;14.75;37.66;31.24;17.76;70.25;99.68;0.19;0.388517023;93.07559146;8.37;16.32;6.381996538;0.04;1.28137484;4.679999828;18.73;0.371899992;65.88999939;8.84
4207007;58833;76.67;9.523566706;50.19;14.08;42.55;22.27;22.42;200.02;99.43;0.12;0.291690038;91.73932997;6.2;19.59;7.939421753;0.13;2.643815;11.23999977;29.37;0.415300012;37.52000046;19.57
4207106;12355;77.95;9.453662485;49.6;12.54;39.7;25.76;28.14;48.75;98.9;0.65;0.262889518;86.54795629;4.82;16.52;8.441926346;0.08;1.105274677;24.54999924;29.48;0.427899987;81.81999969;25.08
4207205;11672;75.01;18.36874572;49.75;7.84;43.84;12.62;34.68;21.53;97.92;0;0.232864976;92.83755997;4.01;10.04;3.47840987;0.05;1.933176891;12.22999954;25.17;0.466199994;89.37999725;14.17
4207304;40170;77.09;13.23375653;50.7;12.55;40.9;17.68;28.37;220.06;98.86;0;0.403286034;92.26537217;10.27;24.48;10.62484441;0.31;3.264781491;6.590000153;21.5;0.456;89.11000061;7.89
4207403;5707;75.38;9.882600315;49.36;12.7;51.15;20.81;22;46.82;99.67;0;0.183634134;95.39162432;5.73;11.7;3.55703522;0;0.507001449;20.85000038;51.87;0.492199987;63.58000183;3.68
4207502;54854;77.39;9.013016371;49.99;14.77;37;25.93;17.67;127.41;99.29;0.33;0.471032195;87.54876581;8.63;23.4;12.32362271;0.12;1.741591901;9.329999924;22.05;0.391200006;63.09999847;14.66
4207577;2739;78.44;17.56115371;49.14;9.16;56.85;6.39;15.39;23.87;99.5;0;0.265425338;97.44432275;6.78;18.76;5.074844834;0;0.182982617;22.76000023;25.34;0.337599993;82.34999847;15.67
4207601;4752;75.25;17.34006734;50.21;9.6;48.74;39.63;27.01;30.57;99.6;0;0.385942761;92.34006734;5.49;13.91;4.566498316;0;0.321199143;30.28000069;47.77;0.459399998;75.76000214;20.78
